id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,agama,jumlah_penduduk,satuan,tahun
1437,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KRISTEN,19846,JIWA,2020
1438,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KATHOLIK,6323,JIWA,2020
1439,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HINDU,343,JIWA,2020
1440,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUDHA,561,JIWA,2020
1441,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONGHUCHU,32,JIWA,2020
1442,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEPERCAYAAN LAIN,411,JIWA,2020
1443,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ISLAM,427882,JIWA,2020
1444,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KRISTEN,288,JIWA,2020
1445,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KATHOLIK,57,JIWA,2020
1446,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HINDU,0,JIWA,2020
1447,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUDHA,13,JIWA,2020
1448,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONGHUCHU,1,JIWA,2020
1449,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEPERCAYAAN LAIN,1,JIWA,2020
1450,32,JAWA BARAT,3271,KOTA BOGOR,ISLAM,991983,JIWA,2020
1451,32,JAWA BARAT,3271,KOTA BOGOR,KRISTEN,41622,JIWA,2020
1452,32,JAWA BARAT,3271,KOTA BOGOR,KATHOLIK,21677,JIWA,2020
1453,32,JAWA BARAT,3271,KOTA BOGOR,HINDU,1103,JIWA,2020
1454,32,JAWA BARAT,3271,KOTA BOGOR,BUDHA,7910,JIWA,2020
1455,32,JAWA BARAT,3271,KOTA BOGOR,KONGHUCHU,381,JIWA,2020
1456,32,JAWA BARAT,3271,KOTA BOGOR,KEPERCAYAAN LAIN,22,JIWA,2020
1457,32,JAWA BARAT,3272,KOTA SUKABUMI,ISLAM,338166,JIWA,2020
1458,32,JAWA BARAT,3272,KOTA SUKABUMI,KRISTEN,7372,JIWA,2020
1459,32,JAWA BARAT,3272,KOTA SUKABUMI,KATHOLIK,3229,JIWA,2020
1460,32,JAWA BARAT,3272,KOTA SUKABUMI,HINDU,42,JIWA,2020
1461,32,JAWA BARAT,3272,KOTA SUKABUMI,BUDHA,2639,JIWA,2020
1462,32,JAWA BARAT,3272,KOTA SUKABUMI,KONGHUCHU,3,JIWA,2020
1463,32,JAWA BARAT,3272,KOTA SUKABUMI,KEPERCAYAAN LAIN,8,JIWA,2020
1464,32,JAWA BARAT,3273,KOTA BANDUNG,ISLAM,2301467,JIWA,2020
1465,32,JAWA BARAT,3273,KOTA BANDUNG,KRISTEN,131671,JIWA,2020
1466,32,JAWA BARAT,3273,KOTA BANDUNG,KATHOLIK,54506,JIWA,2020
1467,32,JAWA BARAT,3273,KOTA BANDUNG,HINDU,1639,JIWA,2020
1468,32,JAWA BARAT,3273,KOTA BANDUNG,BUDHA,11394,JIWA,2020
1469,32,JAWA BARAT,3273,KOTA BANDUNG,KONGHUCHU,164,JIWA,2020
1470,32,JAWA BARAT,3273,KOTA BANDUNG,KEPERCAYAAN LAIN,126,JIWA,2020
1471,32,JAWA BARAT,3274,KOTA CIREBON,ISLAM,319607,JIWA,2020
1472,32,JAWA BARAT,3274,KOTA CIREBON,KRISTEN,14428,JIWA,2020
1473,32,JAWA BARAT,3274,KOTA CIREBON,KATHOLIK,6600,JIWA,2020
1474,32,JAWA BARAT,3274,KOTA CIREBON,HINDU,105,JIWA,2020
1475,32,JAWA BARAT,3274,KOTA CIREBON,BUDHA,2200,JIWA,2020
1476,32,JAWA BARAT,3274,KOTA CIREBON,KONGHUCHU,57,JIWA,2020
1477,32,JAWA BARAT,3274,KOTA CIREBON,KEPERCAYAAN LAIN,6,JIWA,2020
1478,32,JAWA BARAT,3275,KOTA BEKASI,ISLAM,2181978,JIWA,2020
1479,32,JAWA BARAT,3275,KOTA BEKASI,KRISTEN,191228,JIWA,2020
1480,32,JAWA BARAT,3275,KOTA BEKASI,KATHOLIK,64426,JIWA,2020
1481,32,JAWA BARAT,3275,KOTA BEKASI,HINDU,4177,JIWA,2020
1482,32,JAWA BARAT,3275,KOTA BEKASI,BUDHA,22204,JIWA,2020
1483,32,JAWA BARAT,3275,KOTA BEKASI,KONGHUCHU,129,JIWA,2020
1484,32,JAWA BARAT,3275,KOTA BEKASI,KEPERCAYAAN LAIN,577,JIWA,2020
1485,32,JAWA BARAT,3276,KOTA DEPOK,ISLAM,1742539,JIWA,2020
1486,32,JAWA BARAT,3276,KOTA DEPOK,KRISTEN,90864,JIWA,2020
1487,32,JAWA BARAT,3276,KOTA DEPOK,KATHOLIK,29030,JIWA,2020
1488,32,JAWA BARAT,3276,KOTA DEPOK,HINDU,3092,JIWA,2020
1489,32,JAWA BARAT,3276,KOTA DEPOK,BUDHA,5357,JIWA,2020
1490,32,JAWA BARAT,3276,KOTA DEPOK,KONGHUCHU,2073,JIWA,2020
1491,32,JAWA BARAT,3276,KOTA DEPOK,KEPERCAYAAN LAIN,41,JIWA,2020
1492,32,JAWA BARAT,3277,KOTA CIMAHI,ISLAM,525579,JIWA,2020
1493,32,JAWA BARAT,3277,KOTA CIMAHI,KRISTEN,22587,JIWA,2020
1494,32,JAWA BARAT,3277,KOTA CIMAHI,KATHOLIK,8061,JIWA,2020
1495,32,JAWA BARAT,3277,KOTA CIMAHI,HINDU,589,JIWA,2020
1496,32,JAWA BARAT,3277,KOTA CIMAHI,BUDHA,901,JIWA,2020
1497,32,JAWA BARAT,3277,KOTA CIMAHI,KONGHUCHU,12,JIWA,2020
1498,32,JAWA BARAT,3277,KOTA CIMAHI,KEPERCAYAAN LAIN,182,JIWA,2020
1499,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ISLAM,714966,JIWA,2020
1500,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KRISTEN,7857,JIWA,2020
1501,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KATHOLIK,1842,JIWA,2020
1502,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HINDU,21,JIWA,2020
1503,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUDHA,739,JIWA,2020
1504,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KONGHUCHU,129,JIWA,2020
1505,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEPERCAYAAN LAIN,7,JIWA,2020
1506,32,JAWA BARAT,3279,KOTA BANJAR,ISLAM,203518,JIWA,2020
1507,32,JAWA BARAT,3279,KOTA BANJAR,KRISTEN,1513,JIWA,2020
1508,32,JAWA BARAT,3279,KOTA BANJAR,KATHOLIK,287,JIWA,2020
1509,32,JAWA BARAT,3279,KOTA BANJAR,HINDU,20,JIWA,2020
1510,32,JAWA BARAT,3279,KOTA BANJAR,BUDHA,24,JIWA,2020
1511,32,JAWA BARAT,3279,KOTA BANJAR,KONGHUCHU,99,JIWA,2020
1512,32,JAWA BARAT,3279,KOTA BANJAR,KEPERCAYAAN LAIN,21,JIWA,2020
1513,32,JAWA BARAT,3201,KABUPATEN BOGOR,ISLAM,5177693,JIWA,2021
1514,32,JAWA BARAT,3201,KABUPATEN BOGOR,KRISTEN,91626,JIWA,2021
1515,32,JAWA BARAT,3201,KABUPATEN BOGOR,KATHOLIK,29726,JIWA,2021
1516,32,JAWA BARAT,3201,KABUPATEN BOGOR,HINDU,2458,JIWA,2021
1517,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUDHA,17203,JIWA,2021
1518,32,JAWA BARAT,3201,KABUPATEN BOGOR,KONGHUCHU,8332,JIWA,2021
1519,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEPERCAYAAN LAIN,93,JIWA,2021
1520,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ISLAM,2700349,JIWA,2021
1521,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KRISTEN,5918,JIWA,2021
1522,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KATHOLIK,1894,JIWA,2021
1523,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,HINDU,48,JIWA,2021
1524,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUDHA,734,JIWA,2021
1525,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KONGHUCHU,11,JIWA,2021
1526,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEPERCAYAAN LAIN,12,JIWA,2021
1527,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ISLAM,2422399,JIWA,2021
1528,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KRISTEN,10521,JIWA,2021
1529,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KATHOLIK,2795,JIWA,2021
1530,32,JAWA BARAT,3203,KABUPATEN CIANJUR,HINDU,129,JIWA,2021
1531,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUDHA,1963,JIWA,2021
1532,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KONGHUCHU,20,JIWA,2021
1533,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEPERCAYAAN LAIN,11,JIWA,2021
1534,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ISLAM,3560591,JIWA,2021
1535,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KRISTEN,50710,JIWA,2021
1536,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KATHOLIK,17677,JIWA,2021
1537,32,JAWA BARAT,3204,KABUPATEN BANDUNG,HINDU,602,JIWA,2021
1538,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUDHA,3256,JIWA,2021
1539,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KONGHUCHU,81,JIWA,2021
1540,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEPERCAYAAN LAIN,520,JIWA,2021
1541,32,JAWA BARAT,3205,KABUPATEN GARUT,ISLAM,2623094,JIWA,2021
1542,32,JAWA BARAT,3205,KABUPATEN GARUT,KRISTEN,3927,JIWA,2021
1543,32,JAWA BARAT,3205,KABUPATEN GARUT,KATHOLIK,1071,JIWA,2021
1544,32,JAWA BARAT,3205,KABUPATEN GARUT,HINDU,31,JIWA,2021
1545,32,JAWA BARAT,3205,KABUPATEN GARUT,BUDHA,303,JIWA,2021
1546,32,JAWA BARAT,3205,KABUPATEN GARUT,KONGHUCHU,7,JIWA,2021
1547,32,JAWA BARAT,3205,KABUPATEN GARUT,KEPERCAYAAN LAIN,292,JIWA,2021
1548,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ISLAM,1865155,JIWA,2021
1549,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KRISTEN,375,JIWA,2021
1550,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KATHOLIK,286,JIWA,2021
1551,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,HINDU,9,JIWA,2021
1552,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUDHA,9,JIWA,2021
1553,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONGHUCHU,3,JIWA,2021
1554,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEPERCAYAAN LAIN,61,JIWA,2021
1555,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ISLAM,1261005,JIWA,2021
1556,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KRISTEN,1460,JIWA,2021
1557,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KATHOLIK,452,JIWA,2021
1558,32,JAWA BARAT,3207,KABUPATEN CIAMIS,HINDU,8,JIWA,2021
1559,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUDHA,61,JIWA,2021
1560,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONGHUCHU,100,JIWA,2021
1561,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEPERCAYAAN LAIN,112,JIWA,2021
1562,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ISLAM,1190184,JIWA,2021
1563,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KRISTEN,2443,JIWA,2021
1564,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KATHOLIK,5558,JIWA,2021
1565,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HINDU,10,JIWA,2021
1566,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUDHA,159,JIWA,2021
1567,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONGHUCHU,24,JIWA,2021
1568,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEPERCAYAAN LAIN,436,JIWA,2021
1569,32,JAWA BARAT,3209,KABUPATEN CIREBON,ISLAM,2354484,JIWA,2021
1570,32,JAWA BARAT,3209,KABUPATEN CIREBON,KRISTEN,7250,JIWA,2021
1571,32,JAWA BARAT,3209,KABUPATEN CIREBON,KATHOLIK,2712,JIWA,2021
1572,32,JAWA BARAT,3209,KABUPATEN CIREBON,HINDU,69,JIWA,2021
1573,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUDHA,488,JIWA,2021
1574,32,JAWA BARAT,3209,KABUPATEN CIREBON,KONGHUCHU,14,JIWA,2021
1575,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEPERCAYAAN LAIN,31,JIWA,2021
1576,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ISLAM,1319368,JIWA,2021
1577,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KRISTEN,3697,JIWA,2021
1578,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KATHOLIK,602,JIWA,2021
1579,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HINDU,32,JIWA,2021
1580,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUDHA,120,JIWA,2021
1581,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONGHUCHU,4,JIWA,2021
1582,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEPERCAYAAN LAIN,31,JIWA,2021
1583,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ISLAM,1159603,JIWA,2021
1584,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KRISTEN,4521,JIWA,2021
1585,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KATHOLIK,620,JIWA,2021
1586,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HINDU,36,JIWA,2021
1587,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUDHA,227,JIWA,2021
1588,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONGHUCHU,32,JIWA,2021
1589,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEPERCAYAAN LAIN,8,JIWA,2021
1590,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ISLAM,1879147,JIWA,2021
1591,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KRISTEN,4304,JIWA,2021
1592,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KATHOLIK,1243,JIWA,2021
1593,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HINDU,76,JIWA,2021
1594,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUDHA,336,JIWA,2021
1595,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONGHUCHU,23,JIWA,2021
1596,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEPERCAYAAN LAIN,43,JIWA,2021
1597,32,JAWA BARAT,3213,KABUPATEN SUBANG,ISLAM,1587188,JIWA,2021
1598,32,JAWA BARAT,3213,KABUPATEN SUBANG,KRISTEN,6730,JIWA,2021
1599,32,JAWA BARAT,3213,KABUPATEN SUBANG,KATHOLIK,1769,JIWA,2021
1600,32,JAWA BARAT,3213,KABUPATEN SUBANG,HINDU,30,JIWA,2021
1601,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUDHA,420,JIWA,2021
1602,32,JAWA BARAT,3213,KABUPATEN SUBANG,KONGHUCHU,13,JIWA,2021
1603,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEPERCAYAAN LAIN,29,JIWA,2021
1604,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ISLAM,990722,JIWA,2021
1605,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KRISTEN,7849,JIWA,2021
1606,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KATHOLIK,2113,JIWA,2021
1607,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HINDU,140,JIWA,2021
1608,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUDHA,508,JIWA,2021
1609,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONGHUCHU,6,JIWA,2021
1610,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEPERCAYAAN LAIN,0,JIWA,2021
1611,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ISLAM,2359846,JIWA,2021
1612,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KRISTEN,32716,JIWA,2021
1613,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KATHOLIK,7887,JIWA,2021
1614,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HINDU,454,JIWA,2021
1615,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUDHA,5758,JIWA,2021
1616,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONGHUCHU,186,JIWA,2021
1617,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEPERCAYAAN LAIN,48,JIWA,2021
1618,32,JAWA BARAT,3216,KABUPATEN BEKASI,ISLAM,2876480,JIWA,2021
1619,32,JAWA BARAT,3216,KABUPATEN BEKASI,KRISTEN,102253,JIWA,2021
1620,32,JAWA BARAT,3216,KABUPATEN BEKASI,KATHOLIK,27812,JIWA,2021
1621,32,JAWA BARAT,3216,KABUPATEN BEKASI,HINDU,1845,JIWA,2021
1622,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUDHA,13978,JIWA,2021
1623,32,JAWA BARAT,3216,KABUPATEN BEKASI,KONGHUCHU,210,JIWA,2021
1624,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEPERCAYAAN LAIN,209,JIWA,2021
1625,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ISLAM,1752500,JIWA,2021
1626,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KRISTEN,20451,JIWA,2021
1627,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KATHOLIK,6427,JIWA,2021
1628,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HINDU,368,JIWA,2021
1629,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUDHA,576,JIWA,2021
1630,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONGHUCHU,29,JIWA,2021
1631,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEPERCAYAAN LAIN,416,JIWA,2021
1632,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ISLAM,432233,JIWA,2021
1633,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KRISTEN,290,JIWA,2021
1634,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KATHOLIK,59,JIWA,2021
1635,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HINDU,0,JIWA,2021
1636,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUDHA,15,JIWA,2021
1637,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONGHUCHU,1,JIWA,2021
1638,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEPERCAYAAN LAIN,1,JIWA,2021
1639,32,JAWA BARAT,3271,KOTA BOGOR,ISLAM,1018211,JIWA,2021
1640,32,JAWA BARAT,3271,KOTA BOGOR,KRISTEN,42058,JIWA,2021
1641,32,JAWA BARAT,3271,KOTA BOGOR,KATHOLIK,21774,JIWA,2021
1642,32,JAWA BARAT,3271,KOTA BOGOR,HINDU,1139,JIWA,2021
1643,32,JAWA BARAT,3271,KOTA BOGOR,BUDHA,7796,JIWA,2021
1644,32,JAWA BARAT,3271,KOTA BOGOR,KONGHUCHU,396,JIWA,2021
1645,32,JAWA BARAT,3271,KOTA BOGOR,KEPERCAYAAN LAIN,22,JIWA,2021
1646,32,JAWA BARAT,3272,KOTA SUKABUMI,ISLAM,340480,JIWA,2021
1647,32,JAWA BARAT,3272,KOTA SUKABUMI,KRISTEN,7351,JIWA,2021
1648,32,JAWA BARAT,3272,KOTA SUKABUMI,KATHOLIK,3194,JIWA,2021
1649,32,JAWA BARAT,3272,KOTA SUKABUMI,HINDU,40,JIWA,2021
1650,32,JAWA BARAT,3272,KOTA SUKABUMI,BUDHA,2555,JIWA,2021
1651,32,JAWA BARAT,3272,KOTA SUKABUMI,KONGHUCHU,2,JIWA,2021
1652,32,JAWA BARAT,3272,KOTA SUKABUMI,KEPERCAYAAN LAIN,9,JIWA,2021
1653,32,JAWA BARAT,3273,KOTA BANDUNG,ISLAM,2328837,JIWA,2021
1654,32,JAWA BARAT,3273,KOTA BANDUNG,KRISTEN,131388,JIWA,2021
1655,32,JAWA BARAT,3273,KOTA BANDUNG,KATHOLIK,54472,JIWA,2021
1656,32,JAWA BARAT,3273,KOTA BANDUNG,HINDU,1643,JIWA,2021
1657,32,JAWA BARAT,3273,KOTA BANDUNG,BUDHA,11222,JIWA,2021
1658,32,JAWA BARAT,3273,KOTA BANDUNG,KONGHUCHU,169,JIWA,2021
1659,32,JAWA BARAT,3273,KOTA BANDUNG,KEPERCAYAAN LAIN,123,JIWA,2021
1660,32,JAWA BARAT,3274,KOTA CIREBON,ISLAM,320540,JIWA,2021
1661,32,JAWA BARAT,3274,KOTA CIREBON,KRISTEN,14337,JIWA,2021
1662,32,JAWA BARAT,3274,KOTA CIREBON,KATHOLIK,6519,JIWA,2021
1663,32,JAWA BARAT,3274,KOTA CIREBON,HINDU,100,JIWA,2021
1664,32,JAWA BARAT,3274,KOTA CIREBON,BUDHA,2108,JIWA,2021
1665,32,JAWA BARAT,3274,KOTA CIREBON,KONGHUCHU,57,JIWA,2021
1666,32,JAWA BARAT,3274,KOTA CIREBON,KEPERCAYAAN LAIN,6,JIWA,2021
1667,32,JAWA BARAT,3275,KOTA BEKASI,ISLAM,2187385,JIWA,2021
1668,32,JAWA BARAT,3275,KOTA BEKASI,KRISTEN,190164,JIWA,2021
1669,32,JAWA BARAT,3275,KOTA BEKASI,KATHOLIK,64154,JIWA,2021
1670,32,JAWA BARAT,3275,KOTA BEKASI,HINDU,4068,JIWA,2021
1671,32,JAWA BARAT,3275,KOTA BEKASI,BUDHA,22024,JIWA,2021
1672,32,JAWA BARAT,3275,KOTA BEKASI,KONGHUCHU,125,JIWA,2021
1673,32,JAWA BARAT,3275,KOTA BEKASI,KEPERCAYAAN LAIN,528,JIWA,2021
1674,32,JAWA BARAT,3276,KOTA DEPOK,ISLAM,1762698,JIWA,2021
1675,32,JAWA BARAT,3276,KOTA DEPOK,KRISTEN,91124,JIWA,2021
1676,32,JAWA BARAT,3276,KOTA DEPOK,KATHOLIK,28971,JIWA,2021
1677,32,JAWA BARAT,3276,KOTA DEPOK,HINDU,3142,JIWA,2021
1678,32,JAWA BARAT,3276,KOTA DEPOK,BUDHA,5308,JIWA,2021
1679,32,JAWA BARAT,3276,KOTA DEPOK,KONGHUCHU,2036,JIWA,2021
1680,32,JAWA BARAT,3276,KOTA DEPOK,KEPERCAYAAN LAIN,42,JIWA,2021
1681,32,JAWA BARAT,3277,KOTA CIMAHI,ISLAM,528564,JIWA,2021
1682,32,JAWA BARAT,3277,KOTA CIMAHI,KRISTEN,22579,JIWA,2021
1683,32,JAWA BARAT,3277,KOTA CIMAHI,KATHOLIK,7959,JIWA,2021
1684,32,JAWA BARAT,3277,KOTA CIMAHI,HINDU,572,JIWA,2021
1685,32,JAWA BARAT,3277,KOTA CIMAHI,BUDHA,885,JIWA,2021
1686,32,JAWA BARAT,3277,KOTA CIMAHI,KONGHUCHU,13,JIWA,2021
1687,32,JAWA BARAT,3277,KOTA CIMAHI,KEPERCAYAAN LAIN,174,JIWA,2021
1688,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ISLAM,721034,JIWA,2021
1689,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KRISTEN,7849,JIWA,2021
1690,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KATHOLIK,1864,JIWA,2021
1691,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HINDU,17,JIWA,2021
1692,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUDHA,719,JIWA,2021
1693,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KONGHUCHU,118,JIWA,2021
1694,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEPERCAYAAN LAIN,5,JIWA,2021
1695,32,JAWA BARAT,3279,KOTA BANJAR,ISLAM,203804,JIWA,2021
1696,32,JAWA BARAT,3279,KOTA BANJAR,KRISTEN,1491,JIWA,2021
1697,32,JAWA BARAT,3279,KOTA BANJAR,KATHOLIK,280,JIWA,2021
1698,32,JAWA BARAT,3279,KOTA BANJAR,HINDU,16,JIWA,2021
1699,32,JAWA BARAT,3279,KOTA BANJAR,BUDHA,22,JIWA,2021
1700,32,JAWA BARAT,3279,KOTA BANJAR,KONGHUCHU,99,JIWA,2021
1701,32,JAWA BARAT,3279,KOTA BANJAR,KEPERCAYAAN LAIN,20,JIWA,2021
